name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Kevin Durant","Golden State Warriors",2017-12-04,2017,3202,1610612744,400975097,3,2,15,0,"Jump Shot","3PT Field Goal",26,"New Orleans Pelicans",16,263,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-04,2017,3202,1610612744,400975097,4,6,55,0,"Jump Shot","2PT Field Goal",14,"New Orleans Pelicans",-132,48,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-01-12,2017,3202,1610612744,400975368,1,11,07,0,"Jump Shot","3PT Field Goal",23,"Milwaukee Bucks",-233,43,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-01-12,2017,3202,1610612744,400975368,1,9,04,1,"Jump Shot","3PT Field Goal",27,"Milwaukee Bucks",123,247,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-04,2017,3202,1610612744,400975097,1,8,51,0,"Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",-174,190,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-27,2017,3202,1610612744,400975260,2,2,46,0,"Jump Shot","3PT Field Goal",26,"Utah Jazz",172,199,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-01-12,2017,3202,1610612744,400975368,1,1,02,0,"Jump Shot","2PT Field Goal",3,"Milwaukee Bucks",-38,8,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-01-12,2017,3202,1610612744,400975368,3,7,22,1,"Jump Shot","2PT Field Goal",20,"Milwaukee Bucks",-117,174,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-01-12,2017,3202,1610612744,400975368,3,9,12,0,"Jump Shot","2PT Field Goal",16,"Milwaukee Bucks",156,44,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-01-12,2017,3202,1610612744,400975368,2,6,04,0,"Jump Shot","3PT Field Goal",26,"Milwaukee Bucks",-16,262,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-04,2017,3202,1610612744,400975097,4,6,19,1,"Jump Shot","2PT Field Goal",15,"New Orleans Pelicans",82,136,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-27,2017,3202,1610612744,400975260,3,6,09,1,"Jump Shot","3PT Field Goal",26,"Utah Jazz",141,227,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-02-28,2017,3202,1610612744,400975663,3,9,16,1,"Jump Shot","2PT Field Goal",19,"Washington Wizards",55,185,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-04,2017,3202,1610612744,400975097,3,11,21,0,"Jump Shot","3PT Field Goal",23,"New Orleans Pelicans",231,-4,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-04,2017,3202,1610612744,400975097,1,7,04,0,"Jump Shot","2PT Field Goal",18,"New Orleans Pelicans",181,25,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-04,2017,3202,1610612744,400975097,1,4,21,0,"Jump Shot","2PT Field Goal",15,"New Orleans Pelicans",-112,113,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-04,2017,3202,1610612744,400975097,3,10,48,0,"Jump Shot","2PT Field Goal",14,"New Orleans Pelicans",37,144,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-04,2017,3202,1610612744,400975097,1,6,48,1,"Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",-129,219,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-04-10,2017,3202,1610612744,400975963,2,6,19,0,"Jump Shot","2PT Field Goal",16,"Utah Jazz",94,130,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-04,2017,3202,1610612744,400975097,3,7,32,0,"Jump Shot","2PT Field Goal",17,"New Orleans Pelicans",41,168,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-10-17,2017,3202,1610612744,400974438,2,4,03,0,"Jump Shot","3PT Field Goal",25,"Houston Rockets",-149,212,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-04,2017,3202,1610612744,400975097,4,5,42,0,"Jump Shot","2PT Field Goal",17,"New Orleans Pelicans",-56,168,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-03-02,2017,3202,1610612744,400975674,3,10,11,1,"Jump Shot","2PT Field Goal",20,"Atlanta Hawks",-89,182,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-03-02,2017,3202,1610612744,400975674,4,4,11,0,"Jump Shot","3PT Field Goal",24,"Atlanta Hawks",132,209,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-10-17,2017,3202,1610612744,400974438,4,8,39,0,"Jump Shot","2PT Field Goal",12,"Houston Rockets",1,127,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-04-10,2017,3202,1610612744,400975963,3,10,07,0,"Jump Shot","3PT Field Goal",24,"Utah Jazz",209,137,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-02-08,2017,3202,1610612744,400975561,1,1,20,0,"Jump Shot","3PT Field Goal",23,"Dallas Mavericks",-234,42,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-04-05,2017,3202,1610612744,400975921,1,10,31,1,"Jump Shot","2PT Field Goal",18,"Indiana Pacers",-188,-1,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-04-01,2017,3202,1610612744,400975899,1,2,42,0,"Jump Shot","3PT Field Goal",25,"Phoenix Suns",145,215,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-10-21,2017,3202,1610612744,400974784,1,10,35,1,"Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",-1,257,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-11-13,2017,3202,1610612744,400974950,1,5,57,0,"Jump Shot","3PT Field Goal",25,"Orlando Magic",-168,196,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-10-30,2017,3202,1610612744,400974851,4,9,52,0,"Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",149,203,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-10-29,2017,3202,1610612744,400974842,1,9,19,0,"Jump Shot","3PT Field Goal",25,"Detroit Pistons",-213,134,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-04-01,2017,3202,1610612744,400975899,3,4,40,1,"Jump Shot","3PT Field Goal",27,"Phoenix Suns",101,252,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-10-17,2017,3202,1610612744,400974438,1,10,47,0,"Jump Shot","3PT Field Goal",25,"Houston Rockets",157,200,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-10-17,2017,3202,1610612744,400974438,3,4,36,0,"Jump Shot","3PT Field Goal",24,"Houston Rockets",170,182,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-02-08,2017,3202,1610612744,400975561,1,1,49,0,"Jump Shot","2PT Field Goal",15,"Dallas Mavericks",136,76,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-10-17,2017,3202,1610612744,400974438,4,1,11,0,"Jump Shot","2PT Field Goal",8,"Houston Rockets",-8,87,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-10-17,2017,3202,1610612744,400974438,3,9,35,1,"Jump Shot","3PT Field Goal",26,"Houston Rockets",176,193,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-02-08,2017,3202,1610612744,400975561,2,3,51,1,"Jump Shot","2PT Field Goal",15,"Dallas Mavericks",149,52,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-10-17,2017,3202,1610612744,400974438,2,7,52,1,"Jump Shot","2PT Field Goal",12,"Houston Rockets",96,79,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-11-13,2017,3202,1610612744,400974950,2,1,04,0,"Jump Shot","3PT Field Goal",27,"Orlando Magic",141,236,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-10-23,2017,3202,1610612744,400974796,1,9,05,1,"Jump Shot","3PT Field Goal",25,"Dallas Mavericks",141,209,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-11-13,2017,3202,1610612744,400974950,1,2,30,0,"Jump Shot","2PT Field Goal",13,"Orlando Magic",-62,119,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-11-13,2017,3202,1610612744,400974950,4,5,47,0,"Jump Shot","3PT Field Goal",23,"Orlando Magic",231,6,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-10-30,2017,3202,1610612744,400974851,3,7,22,0,"Jump Shot","2PT Field Goal",19,"Los Angeles Clippers",-42,190,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-10-30,2017,3202,1610612744,400974851,3,5,19,1,"Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",-152,208,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-14,2017,3202,1610612744,400975168,2,0,27,0,"Jump Shot","2PT Field Goal",17,"Dallas Mavericks",-7,170,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-10-30,2017,3202,1610612744,400974851,3,8,41,0,"Jump Shot","2PT Field Goal",21,"Los Angeles Clippers",-79,198,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-01-30,2017,3202,1610612744,400975497,3,4,45,0,"Jump Shot","3PT Field Goal",24,"Utah Jazz",182,170,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-11-16,2017,3202,1610612744,400974966,4,2,04,0,"Jump Shot","3PT Field Goal",25,"Boston Celtics",-47,254,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-01-25,2017,3202,1610612744,400975459,2,2,12,1,"Jump Shot","3PT Field Goal",23,"Minnesota Timberwolves",-232,32,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-11-16,2017,3202,1610612744,400974966,1,10,57,0,"Jump Shot","3PT Field Goal",28,"Boston Celtics",202,197,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-11-13,2017,3202,1610612744,400974950,2,5,37,0,"Jump Shot","2PT Field Goal",13,"Orlando Magic",-67,119,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-11-16,2017,3202,1610612744,400974966,4,3,06,1,"Jump Shot","3PT Field Goal",26,"Boston Celtics",-210,155,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-11-13,2017,3202,1610612744,400974950,3,3,54,0,"Jump Shot","2PT Field Goal",19,"Orlando Magic",-91,168,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-11-16,2017,3202,1610612744,400974966,3,5,35,1,"Jump Shot","2PT Field Goal",18,"Boston Celtics",-177,58,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-11-13,2017,3202,1610612744,400974950,2,5,03,1,"Jump Shot","2PT Field Goal",18,"Orlando Magic",-66,175,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-10-29,2017,3202,1610612744,400974842,2,0,46,1,"Jump Shot","2PT Field Goal",18,"Detroit Pistons",102,152,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-10-23,2017,3202,1610612744,400974796,2,10,52,0,"Jump Shot","3PT Field Goal",25,"Dallas Mavericks",-127,225,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-10-23,2017,3202,1610612744,400974796,2,1,24,1,"Jump Shot","3PT Field Goal",24,"Dallas Mavericks",-136,204,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-04-03,2017,3202,1610612744,400975909,4,3,38,0,"Jump Shot","2PT Field Goal",15,"Oklahoma City Thunder",-129,77,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-10-23,2017,3202,1610612744,400974796,1,8,38,1,"Jump Shot","3PT Field Goal",25,"Dallas Mavericks",107,226,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-01-30,2017,3202,1610612744,400975497,1,8,54,1,"Jump Shot","2PT Field Goal",16,"Utah Jazz",-119,111,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-10-23,2017,3202,1610612744,400974796,3,6,51,0,"Jump Shot","2PT Field Goal",15,"Dallas Mavericks",89,123,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-10-23,2017,3202,1610612744,400974796,1,7,54,0,"Jump Shot","3PT Field Goal",24,"Dallas Mavericks",-25,242,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-11-04,2017,3202,1610612744,400974886,3,7,19,0,"Jump Shot","3PT Field Goal",26,"Denver Nuggets",-137,223,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-01-30,2017,3202,1610612744,400975497,3,0,33,0,"Jump Shot","3PT Field Goal",25,"Utah Jazz",-154,197,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-10-23,2017,3202,1610612744,400974796,3,0,38,1,"Jump Shot","2PT Field Goal",16,"Dallas Mavericks",147,80,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-03,2017,3202,1610612744,400975086,1,10,19,0,"Jump Shot","2PT Field Goal",17,"Miami Heat",-132,116,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-01-25,2017,3202,1610612744,400975459,1,1,24,0,"Jump Shot","2PT Field Goal",13,"Minnesota Timberwolves",-134,28,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-01-25,2017,3202,1610612744,400975459,3,2,41,1,"Jump Shot","3PT Field Goal",22,"Minnesota Timberwolves",-228,13,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-04-03,2017,3202,1610612744,400975909,3,4,52,0,"Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",-158,190,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-01-25,2017,3202,1610612744,400975459,3,1,15,0,"Jump Shot","3PT Field Goal",26,"Minnesota Timberwolves",-155,219,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-01-25,2017,3202,1610612744,400975459,2,0,29,0,"Jump Shot","3PT Field Goal",27,"Minnesota Timberwolves",-159,228,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-01-25,2017,3202,1610612744,400975459,1,9,46,0,"Jump Shot","2PT Field Goal",19,"Minnesota Timberwolves",107,159,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-01-25,2017,3202,1610612744,400975459,3,5,05,0,"Jump Shot","2PT Field Goal",11,"Minnesota Timberwolves",5,117,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-01-25,2017,3202,1610612744,400975459,1,4,51,1,"Jump Shot","2PT Field Goal",22,"Minnesota Timberwolves",119,186,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-01-25,2017,3202,1610612744,400975459,3,11,33,0,"Jump Shot","2PT Field Goal",15,"Minnesota Timberwolves",-29,155,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-01-25,2017,3202,1610612744,400975459,2,4,38,1,"Jump Shot","3PT Field Goal",28,"Minnesota Timberwolves",-5,281,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-01-25,2017,3202,1610612744,400975459,4,5,16,0,"Jump Shot","3PT Field Goal",26,"Minnesota Timberwolves",-173,197,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-01-25,2017,3202,1610612744,400975459,2,5,45,0,"Jump Shot","2PT Field Goal",16,"Minnesota Timberwolves",107,126,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-30,2017,3202,1610612744,400975281,1,1,51,0,"Jump Shot","2PT Field Goal",17,"Memphis Grizzlies",-2,175,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-02-08,2017,3202,1610612744,400975561,3,7,37,1,"Jump Shot","3PT Field Goal",23,"Dallas Mavericks",230,10,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-14,2017,3202,1610612744,400975168,1,6,15,0,"Jump Shot","3PT Field Goal",26,"Dallas Mavericks",-70,259,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-14,2017,3202,1610612744,400975168,2,5,10,0,"Jump Shot","3PT Field Goal",27,"Dallas Mavericks",-112,251,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-02-08,2017,3202,1610612744,400975561,3,7,07,0,"Jump Shot","3PT Field Goal",26,"Dallas Mavericks",-141,220,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-02-08,2017,3202,1610612744,400975561,3,8,05,0,"Jump Shot","2PT Field Goal",11,"Dallas Mavericks",9,116,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-03,2017,3202,1610612744,400975086,2,5,12,1,"Jump Shot","3PT Field Goal",26,"Miami Heat",-47,257,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-03,2017,3202,1610612744,400975086,3,0,07,1,"Jump Shot","3PT Field Goal",25,"Miami Heat",116,231,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-10-29,2017,3202,1610612744,400974842,1,2,23,1,"Jump Shot","2PT Field Goal",17,"Detroit Pistons",-17,172,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-03,2017,3202,1610612744,400975086,1,2,53,0,"Jump Shot","3PT Field Goal",24,"Miami Heat",236,54,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-14,2017,3202,1610612744,400975168,3,11,26,0,"Jump Shot","3PT Field Goal",25,"Dallas Mavericks",144,215,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-03,2017,3202,1610612744,400975086,1,2,29,0,"Jump Shot","3PT Field Goal",23,"Miami Heat",232,0,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-14,2017,3202,1610612744,400975168,1,7,40,0,"Jump Shot","2PT Field Goal",20,"Dallas Mavericks",-106,173,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-10-29,2017,3202,1610612744,400974842,3,2,44,0,"Jump Shot","3PT Field Goal",25,"Detroit Pistons",77,247,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-06,2017,3202,1610612744,400975109,3,11,02,0,"Jump Shot","3PT Field Goal",27,"Charlotte Hornets",-78,265,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-30,2017,3202,1610612744,400975281,4,4,37,1,"Jump Shot","2PT Field Goal",17,"Memphis Grizzlies",105,138,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-01-30,2017,3202,1610612744,400975497,1,4,07,0,"Jump Shot","3PT Field Goal",26,"Utah Jazz",132,224,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-30,2017,3202,1610612744,400975281,4,6,50,0,"Jump Shot","3PT Field Goal",26,"Memphis Grizzlies",-107,243,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-10-29,2017,3202,1610612744,400974842,4,1,11,0,"Jump Shot","3PT Field Goal",25,"Detroit Pistons",-198,162,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-30,2017,3202,1610612744,400975281,3,2,55,0,"Jump Shot","3PT Field Goal",26,"Memphis Grizzlies",-130,229,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-02-22,2017,3202,1610612744,400975618,3,2,37,1,"Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",186,189,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-10-29,2017,3202,1610612744,400974842,4,0,44,0,"Jump Shot","3PT Field Goal",25,"Detroit Pistons",-129,222,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-06,2017,3202,1610612744,400975109,4,2,26,0,"Jump Shot","3PT Field Goal",25,"Charlotte Hornets",-163,193,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-11-29,2017,3202,1610612744,400975063,1,11,47,1,"Jump Shot","2PT Field Goal",21,"Los Angeles Lakers",68,207,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-10-21,2017,3202,1610612744,400974784,2,9,48,0,"Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",-174,185,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-11-29,2017,3202,1610612744,400975063,3,7,44,0,"Jump Shot","3PT Field Goal",22,"Los Angeles Lakers",228,4,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-11-29,2017,3202,1610612744,400975063,4,0,46,1,"Jump Shot","3PT Field Goal",26,"Los Angeles Lakers",3,269,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-10-21,2017,3202,1610612744,400974784,4,9,39,1,"Jump Shot","3PT Field Goal",26,"Memphis Grizzlies",174,195,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-04-03,2017,3202,1610612744,400975909,1,9,22,1,"Jump Shot","2PT Field Goal",22,"Oklahoma City Thunder",156,164,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-11-29,2017,3202,1610612744,400975063,5,1,49,1,"Jump Shot","2PT Field Goal",22,"Los Angeles Lakers",186,119,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-11-29,2017,3202,1610612744,400975063,3,1,49,1,"Jump Shot","2PT Field Goal",20,"Los Angeles Lakers",163,121,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-11-29,2017,3202,1610612744,400975063,2,7,22,1,"Jump Shot","3PT Field Goal",27,"Los Angeles Lakers",127,243,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-11-29,2017,3202,1610612744,400975063,4,1,35,0,"Jump Shot","2PT Field Goal",11,"Los Angeles Lakers",-5,116,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-11-29,2017,3202,1610612744,400975063,5,3,01,0,"Jump Shot","3PT Field Goal",26,"Los Angeles Lakers",-65,252,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-04-10,2017,3202,1610612744,400975963,2,7,19,0,"Jump Shot","3PT Field Goal",25,"Utah Jazz",-75,241,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-11-29,2017,3202,1610612744,400975063,4,2,41,0,"Jump Shot","2PT Field Goal",17,"Los Angeles Lakers",-105,135,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-03,2017,3202,1610612744,400975086,1,9,13,0,"Jump Shot","3PT Field Goal",25,"Miami Heat",204,147,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-03,2017,3202,1610612744,400975086,2,4,44,0,"Jump Shot","3PT Field Goal",24,"Miami Heat",51,244,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-11-29,2017,3202,1610612744,400975063,3,8,53,0,"Jump Shot","3PT Field Goal",23,"Los Angeles Lakers",-233,0,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-11-29,2017,3202,1610612744,400975063,3,4,48,1,"Jump Shot","3PT Field Goal",26,"Los Angeles Lakers",181,192,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-02-24,2017,3202,1610612744,400975633,2,0,51,1,"Jump Shot","2PT Field Goal",11,"Oklahoma City Thunder",112,39,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-02-24,2017,3202,1610612744,400975633,3,3,29,1,"Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",-228,77,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-02-24,2017,3202,1610612744,400975633,3,3,37,0,"Jump Shot","2PT Field Goal",11,"Oklahoma City Thunder",-113,11,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-02-02,2017,3202,1610612744,400975520,2,9,14,1,"Jump Shot","3PT Field Goal",24,"Sacramento Kings",-100,227,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-02-02,2017,3202,1610612744,400975520,2,1,56,1,"Jump Shot","3PT Field Goal",24,"Sacramento Kings",188,159,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-02-02,2017,3202,1610612744,400975520,1,10,12,0,"Jump Shot","3PT Field Goal",23,"Sacramento Kings",-234,41,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-02-02,2017,3202,1610612744,400975520,2,10,04,1,"Jump Shot","3PT Field Goal",25,"Sacramento Kings",46,248,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-02-02,2017,3202,1610612744,400975520,2,0,45,1,"Jump Shot","2PT Field Goal",17,"Sacramento Kings",-120,133,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-02-02,2017,3202,1610612744,400975520,3,6,18,1,"Jump Shot","3PT Field Goal",25,"Sacramento Kings",-5,253,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-02-02,2017,3202,1610612744,400975520,4,11,29,0,"Jump Shot","2PT Field Goal",18,"Sacramento Kings",-38,179,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-02-02,2017,3202,1610612744,400975520,4,5,20,1,"Jump Shot","3PT Field Goal",24,"Sacramento Kings",-134,209,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-02-02,2017,3202,1610612744,400975520,4,4,51,1,"Jump Shot","3PT Field Goal",25,"Sacramento Kings",-91,237,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-01-23,2017,3202,1610612744,400975445,1,1,51,0,"Jump Shot","3PT Field Goal",26,"New York Knicks",182,193,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-06,2017,3202,1610612744,400975109,3,7,10,0,"Jump Shot","2PT Field Goal",13,"Charlotte Hornets",-137,17,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-02-10,2017,3202,1610612744,400975577,3,3,17,0,"Jump Shot","3PT Field Goal",26,"San Antonio Spurs",-219,143,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-10-21,2017,3202,1610612744,400974784,4,10,25,1,"Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",-147,204,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-01-17,2017,3202,1610612744,400975403,4,1,57,1,"Jump Shot","2PT Field Goal",5,"Chicago Bulls",30,46,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-01-17,2017,3202,1610612744,400975403,2,1,45,1,"Jump Shot","2PT Field Goal",16,"Chicago Bulls",-168,12,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-01-17,2017,3202,1610612744,400975403,4,1,13,0,"Jump Shot","2PT Field Goal",18,"Chicago Bulls",-40,185,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-01-17,2017,3202,1610612744,400975403,3,2,08,0,"Jump Shot","3PT Field Goal",24,"Chicago Bulls",-51,242,0,0.00,,0.00,0.00
